year,county,pct_lbw,pct_lbw_aian,pct_lbw_asian,pct_lbw_biracial,pct_lbw_black,pct_lbw_hispanic,pct_lbw_nhopi,pct_lbw_white,tbr,tbr_aian,tbr_asian,tbr_biracial,tbr_black,tbr_hispanic,tbr_nhopi,tbr_white,num_hs_complete,pop_25plus,pct_hs_complete,num_some_college,pop_25_44,pct_some_college,pct_child_poverty,pct_child_poverty_aian,pct_child_poverty_asian,pct_child_poverty_black,pct_child_poverty_hispanic,pct_child_poverty_white,year_factor,county_factor,racial_data_available,lbw_pct_change,hs_pct_change,poverty_pct_change,tbr_pct_change
2016,Pickens,0.12,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,198,4387,0.88,2094,4387,0.47700000000000004,0.35,NA,NA,NA,NA,NA,2016,Pickens,None/Limited,-0.008264462809917363,0.17333333333333334,0.029411764705882214,0.024390243902439025
2016,Pike,0.1,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,314,7469,0.77,4310,7469,0.5770000000000001,0.34,NA,NA,NA,NA,NA,2016,Pike,None/Limited,0.0638297872340426,0.10000000000000009,0,-0.09375
2016,Randolph,0.1,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,296,5029,0.83,2344,5029,0.466,0.3,NA,NA,NA,NA,NA,2016,Randolph,None/Limited,0,0.037499999999999895,-0.14285714285714282,-0.09615384615384616
2016,Russell,0.1,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,770,15945,0.66,9714,15945,0.609,0.3,NA,NA,NA,NA,NA,2016,Russell,None/Limited,-0.06542056074766348,0.015384615384615398,-0.1891891891891892,-0.08771929824561403
2016,St. Clair,0.08,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,951,23141,0.83,12125,23141,0.524,0.19,NA,NA,NA,NA,NA,2016,St. Clair,None/Limited,-0.08045977011494244,0.09210526315789468,-0.09523809523809519,-0.0625
2016,Shelby,0.08,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,1949,56884,0.91,42113,56884,0.74,0.12,NA,NA,NA,NA,NA,2016,Shelby,None/Limited,-0.04761904761904766,0.058139534883720985,0,-0.08333333333333333
2016,Sumter,0.12,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,151,2633,0.88,1286,2633,0.488,0.51,NA,NA,NA,NA,NA,2016,Sumter,None/Limited,-0.1111111111111112,0.09999999999999995,0.13333333333333333,-0.029411764705882353
2016,Talladega,0.13,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,891,20752,0.81,9243,20752,0.445,0.33,NA,NA,NA,NA,NA,2016,Talladega,None/Limited,0.040000000000000036,0.09459459459459468,-0.05714285714285704,-0.09615384615384616
2016,Tallapoosa,0.14,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,500,9398,0.81,4440,9398,0.47200000000000003,0.34,NA,NA,NA,NA,NA,2016,Tallapoosa,None/Limited,0.1111111111111112,0.05194805194805199,-0.1052631578947368,-0.05
2016,Tuscaloosa,0.11,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,2006,52145,0.75,32387,52145,0.621,0.23,NA,NA,NA,NA,NA,2016,Tuscaloosa,None/Limited,-0.04347826086956525,0.1194029850746268,-0.11538461538461538,-0.06451612903225806
2016,Walker,0.1,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,788,15635,0.84,8324,15635,0.532,0.33,NA,NA,NA,NA,NA,2016,Walker,None/Limited,-0.03846153846153849,0.1052631578947368,0.17857142857142852,-0.034482758620689655
2016,Washington,0.1,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,257,3939,0.88,1583,3939,0.402,0.27,NA,NA,NA,NA,NA,2016,Washington,None/Limited,0.030927835051546566,0.03529411764705886,-0.06896551724137918,-0.09302325581395349
2016,Wilcox,0.14,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,159,2487,0.78,965,2487,0.38799999999999996,0.47,NA,NA,NA,NA,NA,2016,Wilcox,None/Limited,0.1111111111111112,0.08333333333333341,-0.07843137254901968,-0.04081632653061224
2016,Winston,0.1,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,304,5525,0.89,2885,5525,0.522,0.32,NA,NA,NA,NA,NA,2016,Winston,None/Limited,0.030927835051546566,0.011363636363636374,-0.20000000000000004,-0.08928571428571429
2017,State Total,0.1,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,54493,1231007,0.89,726128,1231007,0.59,0.27,NA,NA,NA,NA,NA,2017,State Total,None/Limited,-0.03846153846153849,0.20270270270270274,-0.03571428571428574,-0.14583333333333334
2017,Autauga,0.09,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,706,14440,0.9,8617,14440,0.597,0.19,NA,NA,0.43,NA,0.11,2017,Autauga,None/Limited,-0.032258064516129205,0.12499999999999997,0,-0.1794871794871795
2017,Baldwin,0.09,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,2236,47367,0.85,29788,47367,0.629,0.2,NA,NA,0.5,0.12,0.14,2017,Baldwin,None/Limited,0.011235955056179628,0.14864864864864863,-0.04761904761904753,-0.17391304347826086
2017,Barbour,0.12,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,245,7230,0.86,2839,7230,0.39299999999999996,0.45,NA,NA,0.69,0.52,0.12,2017,Barbour,None/Limited,-0.024390243902439157,0.4098360655737705,-0.042553191489361625,-0.20270270270270271
2017,Bibb,0.12,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,262,6531,0.85,3280,6531,0.502,0.29,NA,NA,0.61,NA,0.18,2017,Bibb,None/Limited,-0.05511811023622052,0.1643835616438356,0.07407407407407393,-0.04081632653061224
2017,Blount,0.07,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,720,14213,0.91,7279,14213,0.512,0.22,NA,NA,0.2,0.57,0.21,2017,Blount,None/Limited,-0.09090909090909081,0.12345679012345676,-0.04347826086956525,-0.10416666666666667
2017,Bullock,0.13,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,121,3007,0.88,1011,3007,0.336,0.51,NA,NA,0.46,NA,NA,2017,Bullock,None/Limited,-0.05109489051094875,0.20547945205479456,0.186046511627907,-0.08235294117647059
2017,Butler,0.11,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,235,4809,0.83,2081,4809,0.433,0.36,NA,NA,0.57,NA,0.19,2017,Butler,None/Limited,0.057692307692307605,0.15277777777777776,-0.14285714285714285,-0.08196721311475409
2017,Calhoun,0.09,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,1316,28930,0.92,15616,28930,0.54,0.31,NA,NA,0.59,0.4,0.21,2017,Calhoun,None/Limited,0,0.16455696202531644,0,-0.11764705882352941
2017,Chambers,0.11,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,337,8047,0.85,3620,8047,0.45,0.34,NA,NA,0.51,0.69,0.23,2017,Chambers,None/Limited,-0.05982905982905977,0.06249999999999992,-0.02857142857142844,-0.047619047619047616
2017,Cherokee,0.08,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,280,5583,0.88,2939,5583,0.526,0.3,NA,NA,0.41,NA,0.29,2017,Cherokee,None/Limited,-0.10112359550561806,0.22222222222222227,0,-0.057692307692307696
2017,Chilton,0.09,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,517,11445,0.86,4606,11445,0.402,0.28,NA,NA,0.43,0.57,0.24,2017,Chilton,None/Limited,-0.08163265306122455,0.17808219178082194,-0.06666666666666654,-0.017241379310344827
2017,Choctaw,0.1,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,124,2866,0.88,1424,2866,0.49700000000000005,0.34,NA,NA,0.5,NA,0.21,2017,Choctaw,None/Limited,-0.1379310344827585,0.12820512820512817,0.13333333333333347,-0.17391304347826086
2017,Clarke,0.13,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,380,5748,0.93,2361,5748,0.41100000000000003,0.31,NA,NA,0.36,NA,0.23,2017,Clarke,None/Limited,0.007751937984496131,0.19230769230769232,-0.03125000000000003,-0.047619047619047616
2017,Clay,0.11,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,154,3015,0.93,1263,3015,0.419,0.27,NA,NA,NA,NA,0.13,2017,Clay,None/Limited,0.028037383177570117,0.12048192771084348,-0.09999999999999991,-0.09615384615384616
2017,Cleburne,0.09,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,201,3618,0.98,1737,3618,0.48,0.28,NA,NA,NA,0.83,0.21,2017,Cleburne,None/Limited,0.058823529411764594,0.06521739130434775,0.07692307692307698,0
2017,Coffee,0.09,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,752,13376,0.96,8137,13376,0.608,0.24,NA,NA,0.44,0.32,0.19,2017,Coffee,None/Limited,0.011235955056179628,0.12941176470588234,0.04347826086956513,-0.24489795918367346
2017,Colbert,0.1,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,627,12951,0.89,7326,12951,0.5660000000000001,0.27,NA,NA,0.36,0.47,0.22,2017,Colbert,None/Limited,-0.019607843137254784,0.17105263157894737,0.08000000000000007,-0.11320754716981132
2017,Conecuh,0.14,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,91,2672,0.83,1018,2672,0.381,0.41,NA,NA,0.58,0.29,0.21,2017,Conecuh,None/Limited,0.12903225806451624,0.06410256410256401,-0.10869565217391314,-0.07272727272727272
2017,Coosa,0.13,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,90,2472,0.83,1050,2472,0.425,0.32,NA,NA,0.57,NA,0.16,2017,Coosa,None/Limited,0.04838709677419359,0.7291666666666666,0.03225806451612906,0.02040816326530612
2017,Covington,0.1,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,453,8586,0.95,4485,8586,0.522,0.34,NA,NA,0.58,0.08,0.26,2017,Covington,None/Limited,0.05263157894736847,0.23376623376623368,0,-0.08695652173913043
2017,Crenshaw,0.08,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,191,3263,0.93,1451,3263,0.445,0.3,NA,NA,0.29,NA,0.18,2017,Crenshaw,None/Limited,-0.10112359550561806,0.05681818181818187,0.03448275862068969,-0.037037037037037035
2017,Cullman,0.09,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,954,19657,0.91,10727,19657,0.546,0.25,NA,NA,0.48,0.64,0.21,2017,Cullman,None/Limited,-0.010989010989010999,0.18181818181818182,-0.03846153846153849,-0.05357142857142857
2017,Dale,0.08,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,517,13245,0.9,8107,13245,0.612,0.29,NA,NA,0.52,0.35,0.16,2017,Dale,None/Limited,-0.058823529411764754,0.16883116883116883,0.035714285714285546,-0.16
2017,Dallas,0.13,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,507,9517,0.9,4501,9517,0.473,0.5,NA,NA,0.61,NA,0.24,2017,Dallas,None/Limited,0.015625000000000014,0.267605633802817,-0.16666666666666663,-0.18666666666666668
2017,DeKalb,0.09,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,813,17710,0.92,7365,17710,0.41600000000000004,0.29,NA,NA,0.26,0.43,0.18,2017,DeKalb,None/Limited,0.03448275862068969,0.06976744186046518,-0.03333333333333337,-0.11666666666666667
2017,Elmore,0.09,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,987,22065,0.9,11766,22065,0.5329999999999999,0.2,NA,NA,0.36,0.39,0.15,2017,Elmore,None/Limited,0.02272727272727259,0.21621621621621626,-0.04761904761904753,-0.07142857142857142
2017,Escambia,0.1,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,394,9426,0.84,3732,9426,0.396,0.32,NA,NA,0.43,NA,0.23,2017,Escambia,None/Limited,-0.09090909090909087,0.09090909090909084,-0.15789473684210525,-0.1
2017,Etowah,0.08,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,1230,25500,0.84,13529,25500,0.531,0.31,NA,NA,0.56,0.52,0.23,2017,Etowah,None/Limited,-0.10112359550561806,0.11999999999999995,0,-0.10909090909090909
2017,Fayette,0.1,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,191,3795,0.93,1917,3795,0.505,0.29,NA,NA,0.77,NA,0.16,2017,Fayette,None/Limited,0.041666666666666706,0.12048192771084348,0.035714285714285546,-0.04081632653061224
2017,Franklin,0.09,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,373,7918,0.93,3188,7918,0.40299999999999997,0.32,NA,NA,0.28,NA,0.31,2017,Franklin,None/Limited,0.058823529411764594,0.09411764705882361,0.03225806451612906,-0.15151515151515152
2017,Geneva,0.09,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,270,6341,0.94,2982,6341,0.47,0.35,NA,NA,0.71,0.61,0.34,2017,Geneva,None/Limited,0.04651162790697679,0.2207792207792207,-0.027777777777777804,0.038461538461538464
2017,Greene,0.17,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,101,1799,0.88,816,1799,0.45399999999999996,0.55,NA,NA,NA,NA,0.26,2017,Greene,None/Limited,0.06250000000000006,0.29411764705882343,0.14583333333333348,-0.07547169811320754
2017,Hale,0.14,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,240,3295,0.86,1581,3295,0.48,0.39,NA,NA,0.53,NA,0.14,2017,Hale,None/Limited,0.007194244604316552,0.28358208955223874,0,-0.022727272727272728
2017,Henry,0.09,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,194,3885,0.93,2236,3885,0.5760000000000001,0.28,NA,NA,0.31,NA,0.17,2017,Henry,None/Limited,0.011235955056179628,0.2916666666666668,-0.034482758620689495,-0.12244897959183673
2017,Houston,0.1,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,1083,26599,0.93,15210,26599,0.5720000000000001,0.3,NA,NA,0.52,0.53,0.16,2017,Houston,None/Limited,0.149425287356322,0.3098591549295776,0.03448275862068969,-0.10909090909090909
2017,Jackson,0.09,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,587,12616,0.92,5531,12616,0.43799999999999994,0.27,NA,NA,0.68,0.71,0.22,2017,Jackson,None/Limited,0.03448275862068969,0.15,0.08000000000000007,-0.05660377358490566
2017,Jefferson,0.11,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,7700,178226,0.89,119713,178226,0.672,0.26,NA,NA,0.42,0.49,0.1,2017,Jefferson,None/Limited,-0.05172413793103441,0.21917808219178087,-0.07142857142857148,-0.125
2017,Lamar,0.11,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,179,3187,0.88,1674,3187,0.525,0.34,NA,NA,0.52,NA,0.35,2017,Lamar,None/Limited,0.20879120879120883,0.20547945205479456,0.09677419354838718,-0.17857142857142858
2017,Lauderdale,0.1,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,921,21284,0.95,12480,21284,0.586,0.24,NA,NA,0.47,0.49,0.21,2017,Lauderdale,None/Limited,0,0.17283950617283939,-0.17241379310344826,-0.19444444444444445
2017,Lawrence,0.09,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,382,8088,0.92,4093,8088,0.506,0.26,NA,NA,0.25,NA,0.24,2017,Lawrence,None/Limited,-0.10000000000000009,0.16455696202531644,-0.10344827586206887,-0.038461538461538464
2017,Lee,0.08,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,1698,40299,0.9,28374,40299,0.7040000000000001,0.21,NA,NA,0.43,0.42,0.15,2017,Lee,None/Limited,0,0.03448275862068969,0,-0.08333333333333333
2017,Limestone,0.1,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,927,24435,0.93,13439,24435,0.55,0.19,NA,NA,0.16,0.53,0.13,2017,Limestone,None/Limited,0.07526881720430098,0.13414634146341475,0,-0.2608695652173913
2017,Lowndes,0.14,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,141,2387,0.83,1014,2387,0.425,0.47,NA,NA,0.5,NA,0.02,2017,Lowndes,None/Limited,0.021897810218978325,0.3174603174603174,0.09302325581395345,-0.23809523809523808
2017,Macon,0.13,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,202,3950,0.89,2206,3950,0.5579999999999999,0.46,NA,NA,0.41,NA,0.24,2017,Macon,None/Limited,0.13043478260869565,0.03488372093023259,-0.06122448979591831,-0.14705882352941177
2017,Madison,0.1,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,4107,90437,0.92,65690,90437,0.726,0.19,NA,NA,0.37,0.39,0.09,2017,Madison,None/Limited,-0.03846153846153849,0.2432432432432433,0.11764705882352934,-0.17647058823529413
2017,Marengo,0.13,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,281,4469,0.97,2216,4469,0.496,0.35,NA,NA,0.53,NA,0.14,2017,Marengo,None/Limited,0.06557377049180334,0.11494252873563215,-0.027777777777777804,-0.12244897959183673
2017,Marion,0.09,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,331,7046,0.88,3684,7046,0.523,0.3,NA,NA,0.86,0.13,0.24,2017,Marion,None/Limited,0,0.20547945205479456,-0.03225806451612906,-0.234375
2017,Marshall,0.08,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,1158,23750,0.92,11262,23750,0.474,0.33,NA,NA,0.53,0.58,0.25,2017,Marshall,None/Limited,-0.012345679012345689,0.12195121951219524,-0.08333333333333326,-0.2054794520547945
2017,Mobile,0.12,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,4563,105784,0.86,62856,105784,0.594,0.27,NA,NA,0.44,0.23,0.15,2017,Mobile,None/Limited,0.008403361344537705,0.34374999999999994,-0.12903225806451607,-0.13793103448275862
2017,Monroe,0.16,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,300,4843,0.86,2059,4843,0.425,0.36,NA,NA,0.58,0.67,0.24,2017,Monroe,None/Limited,0.08108108108108096,0.08860759493670879,0.09090909090909081,-0.1206896551724138
2017,Montgomery,0.12,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,2081,61558,0.79,37759,61558,0.613,0.34,NA,NA,0.43,0.57,0.09,2017,Montgomery,None/Limited,0.008403361344537705,0.19696969696969696,0.09677419354838718,-0.14545454545454545
2017,Morgan,0.09,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,1451,30476,0.91,16394,30476,0.5379999999999999,0.24,NA,NA,0.44,0.52,0.15,2017,Morgan,None/Limited,-0.02173913043478263,0.28169014084507055,0.04347826086956513,-0.11764705882352941
2017,Perry,0.13,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,113,1902,0.98,783,1902,0.41200000000000003,0.54,NA,NA,0.63,NA,0.22,2017,Perry,None/Limited,-0.03703703703703707,0.1136363636363636,0.058823529411764754,-0.2727272727272727
2017,Pickens,0.12,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,202,4565,0.9,2156,4565,0.47200000000000003,0.35,NA,NA,0.56,NA,0.15,2017,Pickens,None/Limited,-0.008264462809917363,0.20000000000000004,0.029411764705882214,-0.024390243902439025
2017,Pike,0.1,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,307,7615,0.88,4453,7615,0.585,0.36,NA,NA,0.47,0.08,0.17,2017,Pike,None/Limited,0.0638297872340426,0.25714285714285723,0.058823529411764594,-0.1875
2017,Randolph,0.09,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,298,4940,0.95,2427,4940,0.491,0.32,NA,NA,0.35,NA,0.22,2017,Randolph,None/Limited,-0.10000000000000009,0.1874999999999999,-0.08571428571428563,-0.1346153846153846
2017,Russell,0.1,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,664,16500,0.84,10449,16500,0.633,0.36,NA,NA,0.4,0.34,0.22,2017,Russell,None/Limited,-0.06542056074766348,0.2923076923076922,-0.027027027027027053,-0.15789473684210525
2017,St. Clair,0.08,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,877,23167,0.9,12308,23167,0.531,0.18,NA,NA,0.37,0.39,0.2,2017,St. Clair,None/Limited,-0.08045977011494244,0.1842105263157895,-0.14285714285714285,-0.125
2017,Shelby,0.08,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,2074,56793,0.95,42006,56793,0.74,0.1,NA,NA,0.13,0.44,0.06,2017,Shelby,None/Limited,-0.04761904761904766,0.10465116279069764,-0.1666666666666666,-0.16666666666666666
2017,Sumter,0.11,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,161,2513,0.93,1281,2513,0.51,0.44,NA,NA,0.7,NA,NA,2017,Sumter,None/Limited,-0.18518518518518523,0.1625,-0.02222222222222224,-0.029411764705882353
2017,Talladega,0.12,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,882,20536,0.93,9673,20536,0.47100000000000003,0.31,NA,NA,0.53,0.51,0.25,2017,Talladega,None/Limited,-0.040000000000000036,0.25675675675675685,-0.11428571428571424,-0.15384615384615385
2017,Tallapoosa,0.14,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,505,9241,0.87,4365,9241,0.47200000000000003,0.35,NA,NA,0.63,0.9,0.23,2017,Tallapoosa,None/Limited,0.1111111111111112,0.12987012987012983,-0.0789473684210527,-0.08333333333333333
2017,Tuscaloosa,0.11,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,1986,52080,0.85,32559,52080,0.625,0.25,NA,NA,0.45,0.36,0.11,2017,Tuscaloosa,None/Limited,-0.04347826086956525,0.26865671641791034,-0.03846153846153849,-0.0967741935483871
2017,Walker,0.1,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,789,15530,0.91,8169,15530,0.526,0.31,NA,NA,0.5,0.58,0.28,2017,Walker,None/Limited,-0.03846153846153849,0.1973684210526316,0.10714285714285703,-0.05172413793103448
2017,Washington,0.1,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,240,3921,0.91,1651,3921,0.42100000000000004,0.32,NA,NA,0.2,NA,0.3,2017,Washington,None/Limited,0.030927835051546566,0.07058823529411772,0.10344827586206906,-0.09302325581395349
2017,Wilcox,0.14,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,146,2432,0.88,874,2432,0.359,0.49,NA,NA,0.6,NA,0.12,2017,Wilcox,None/Limited,0.1111111111111112,0.22222222222222227,-0.03921568627450984,-0.04081632653061224
2017,Winston,0.1,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,348,5516,0.9,2945,5516,0.534,0.29,NA,NA,NA,0.38,0.35,2017,Winston,None/Limited,0.030927835051546566,0.02272727272727275,-0.2750000000000001,-0.14285714285714285
2018,State Total,0.1,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,54493,1232780,0.89,734525,1232780,0.596,0.25,NA,NA,NA,NA,NA,2018,State Total,Basic (3 groups),-0.03846153846153849,0.20270270270270274,-0.10714285714285723,-0.25
2018,Autauga,0.09,NA,NA,NA,0.13,NA,NA,0.07,28,NA,NA,NA,32,38,NA,27,706,14315,0.9,8867,14315,0.619,0.19,NA,NA,0.28,0.17,0.14,2018,Autauga,Basic (3 groups),-0.032258064516129205,0.12499999999999997,0,-0.28205128205128205
2018,Baldwin,0.08,NA,NA,NA,0.14,0.05,NA,0.08,32,NA,NA,NA,39,58,NA,29,2236,47361,0.85,30196,47361,0.638,0.18,NA,NA,0.41,0.1,0.15,2018,Baldwin,Basic (3 groups),-0.10112359550561806,0.14864864864864863,-0.14285714285714285,-0.30434782608695654
2018,Barbour,0.12,NA,NA,NA,0.16,0.05,NA,0.08,50,NA,NA,NA,51,82,NA,45,245,6948,0.86,2760,6948,0.397,0.4,NA,NA,0.66,0.65,0.11,2018,Barbour,Basic (3 groups),-0.024390243902439157,0.4098360655737705,-0.14893617021276587,-0.32432432432432434
2018,Bibb,0.11,NA,NA,NA,0.19,NA,NA,0.09,47,NA,NA,NA,35,NA,NA,51,262,6158,0.85,3068,6158,0.498,0.28,NA,NA,0.48,NA,0.2,2018,Bibb,Basic (3 groups),-0.13385826771653545,0.1643835616438356,0.03703703703703707,-0.04081632653061224
2018,Blount,0.08,NA,NA,NA,0.14,0.07,NA,0.08,40,NA,NA,NA,47,37,NA,40,720,14018,0.91,7551,14018,0.539,0.19,NA,NA,0.15,0.57,0.21,2018,Blount,Basic (3 groups),0.038961038961038995,0.12345679012345676,-0.1739130434782609,-0.16666666666666666
2018,Bullock,0.15,NA,NA,NA,0.17,0.07,NA,NA,66,NA,NA,NA,66,113,NA,42,121,2874,0.88,969,2874,0.337,0.46,NA,NA,NA,NA,NA,2018,Bullock,Basic (3 groups),0.0948905109489052,0.20547945205479456,0.06976744186046518,-0.2235294117647059
2018,Butler,0.12,NA,NA,NA,0.13,NA,NA,0.1,43,NA,NA,NA,41,NA,NA,47,235,4879,0.83,2060,4879,0.42200000000000004,0.37,NA,NA,0.54,NA,0.21,2018,Butler,Basic (3 groups),0.15384615384615372,0.15277777777777776,-0.11904761904761903,-0.29508196721311475
2018,Calhoun,0.09,NA,NA,NA,0.13,0.05,NA,0.07,40,NA,NA,NA,44,40,NA,38,1316,28798,0.92,16341,28798,0.5670000000000001,0.26,NA,NA,0.6,0.3,0.18,2018,Calhoun,Basic (3 groups),0,0.16455696202531644,-0.16129032258064513,-0.21568627450980393
2018,Chambers,0.12,NA,NA,NA,0.17,NA,NA,0.08,55,NA,NA,NA,56,NA,NA,56,337,8019,0.85,3720,8019,0.46399999999999997,0.33,NA,NA,0.47,NA,0.18,2018,Chambers,Basic (3 groups),0.025641025641025664,0.06249999999999992,-0.05714285714285704,-0.12698412698412698
